second,Volt,Volt
-3.92500E-09,+231.55795829371E-03,-96.76390839741E-03
-3.84688E-09,+231.55795829371E-03,-96.76390839741E-03
-3.76875E-09,+227.73886285724E-03,-96.76390839741E-03
-3.69063E-09,+226.53283271939E-03,-96.76390839741E-03
-3.61250E-09,+226.53283271939E-03,-96.76390839741E-03
-3.53438E-09,+226.53283271939E-03,-92.94481296094E-03
-3.45625E-09,+226.53283271939E-03,-91.73878282309E-03
-3.37813E-09,+230.35192815586E-03,-91.73878282309E-03
-3.30000E-09,+231.55795829371E-03,-91.73878282309E-03
-3.22188E-09,+235.37705373018E-03,-91.73878282309E-03
-3.14375E-09,+236.58308386803E-03,-95.55787825956E-03
-3.06563E-09,+240.40217930450E-03,-100.58300383388E-03
-2.98750E-09,+245.42730487882E-03,-101.78903397173E-03
-2.90938E-09,+242.81423958020E-03,-101.78903397173E-03
-2.83125E-09,+237.78911400588E-03,-105.60812940820E-03
-2.75313E-09,+236.58308386803E-03,-106.81415954605E-03
-2.67500E-09,+228.94489299508E-03,-106.81415954605E-03
-2.59688E-09,+215.07554640997E-03,-102.99506410958E-03
-2.51875E-09,+203.81926512348E-03,-94.15084309878E-03
-2.44063E-09,+193.76901397484E-03,-84.10059195014E-03
-2.36250E-09,+179.89966738973E-03,-74.05034080150E-03
-2.28438E-09,+164.82429066677E-03,-60.18099421639E-03
-2.20625E-09,+153.56800938028E-03,-52.74380836637E-03
-2.12813E-09,+147.33685366811E-03,-43.89958735558E-03
-2.05000E-09,+146.13082353026E-03,-37.66843164341E-03
-1.97188E-09,+146.13082353026E-03,-40.28149694203E-03
-1.89375E-09,+149.94991896673E-03,-41.48752707988E-03
-1.81563E-09,+158.79413997752E-03,-49.12571795282E-03
-1.73750E-09,+168.84439112616E-03,-59.17596910146E-03
-1.65938E-09,+182.71373771127E-03,-69.22622025010E-03
-1.58125E-09,+193.97001899776E-03,-83.09556683522E-03
-1.50313E-09,+204.02027014641E-03,-94.35184812171E-03
-1.42500E-09,+214.07052129505E-03,-100.58300383388E-03
-1.34688E-09,+220.30167700722E-03,-101.78903397173E-03
-1.26875E-09,+225.32680258154E-03,-101.78903397173E-03
-1.19063E-09,+230.35192815586E-03,-97.96993853526E-03
-1.11250E-09,+239.19614916665E-03,-85.30662208799E-03
-1.03438E-09,+245.42730487882E-03,-74.05034080150E-03
-956.25E-12,+258.09062132608E-03,-60.18099421639E-03
-878.13E-12,+269.34690261257E-03,-45.10561749343E-03
-800.00E-12,+275.57805832474E-03,-33.84933620694E-03
-721.88E-12,+288.24137477201E-03,-19.97998962182E-03
-643.75E-12,+299.49765605850E-03,-12.54280377181E-03
-565.63E-12,+309.54790720714E-03,-7.51767819749E-03
-487.50E-12,+315.77906291931E-03,-2.49255262317E-03
-409.38E-12,+316.98509305716E-03,-1.28652248532E-03
-331.25E-12,+313.16599762068E-03,-5.10561792179E-03
-253.13E-12,+308.14087204636E-03,-10.13074349611E-03
