second,Volt,Volt
-48.30000E-06,+3.61809048057E+00,+3.41708545387E+00
-48.25000E-06,+3.61809048057E+00,+3.41708545387E+00
-48.20000E-06,+3.41708545387E+00,+3.41708545387E+00
-48.15000E-06,+3.61809048057E+00,+3.41708545387E+00
-48.10000E-06,+3.71859299392E+00,+3.41708545387E+00
-48.05000E-06,+3.46733671054E+00,+3.41708545387E+00
-48.00000E-06,+3.81909550726E+00,+3.41708545386E+00
-47.95000E-06,+3.66834173725E+00,+3.41708545387E+00
-47.90000E-06,+3.51758796721E+00,+3.31658294053E+00
-47.85000E-06,+3.61809048057E+00,+3.41708545387E+00
-47.80000E-06,+3.61809048057E+00,+3.21608042718E+00
-47.75000E-06,+3.61809048057E+00,+3.41708545387E+00
-47.70000E-06,+3.61809048057E+00,+3.31658294053E+00
-47.65000E-06,+3.61809048057E+00,+3.36683419720E+00
-47.60000E-06,+3.61809048057E+00,+3.21608042718E+00
-47.55000E-06,+3.61809048057E+00,+3.46733671055E+00
-47.50000E-06,+3.71859299391E+00,+3.41708545387E+00
-47.45000E-06,+3.56783922390E+00,+3.41708545387E+00
-47.40000E-06,+3.61809048057E+00,+3.41708545387E+00
-47.35000E-06,+3.61809048057E+00,+3.41708545387E+00
-47.30000E-06,+3.71859299391E+00,+3.41708545387E+00
-47.25000E-06,+3.76884425060E+00,+3.41708545387E+00
-47.20000E-06,+3.61809048057E+00,+3.41708545387E+00
-47.15000E-06,+3.66834173725E+00,+3.41708545387E+00
-47.10000E-06,+3.61809048057E+00,+3.41708545387E+00
-47.05000E-06,+3.61809048057E+00,+3.26633168384E+00
-47.00000E-06,+3.61809048057E+00,+3.41708545386E+00
-46.95000E-06,+3.61809048057E+00,+3.41708545387E+00
-46.90000E-06,+3.81909550726E+00,+3.41708545387E+00
-46.85000E-06,+3.46733671053E+00,+3.36683419720E+00
-46.80000E-06,+3.61809048057E+00,+3.41708545387E+00
-46.75000E-06,+3.66834173725E+00,+3.41708545387E+00
-46.70000E-06,+3.61809048057E+00,+3.51758796721E+00
-46.65000E-06,+3.61809048057E+00,+3.41708545387E+00
-46.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-46.55000E-06,+3.76884425058E+00,+3.21608042717E+00
-46.50000E-06,+3.61809048057E+00,+3.41708545387E+00
-46.45000E-06,+3.76884425060E+00,+3.41708545387E+00
-46.40000E-06,+3.61809048057E+00,+3.41708545386E+00
-46.35000E-06,+3.66834173725E+00,+3.56783922388E+00
-46.30000E-06,+3.71859299390E+00,+3.51758796723E+00
-46.25000E-06,+3.76884425060E+00,+3.41708545387E+00
-46.20000E-06,+3.61809048058E+00,+3.41708545387E+00
-46.15000E-06,+3.66834173725E+00,+3.41708545387E+00
-46.10000E-06,+3.71859299393E+00,+3.41708545387E+00
-46.05000E-06,+3.66834173723E+00,+3.41708545387E+00
-46.00000E-06,+3.81909550725E+00,+3.41708545387E+00
-45.95000E-06,+3.76884425058E+00,+3.41708545387E+00
-45.90000E-06,+3.71859299390E+00,+3.41708545387E+00
-45.85000E-06,+3.76884425060E+00,+3.41708545387E+00
-45.80000E-06,+3.81909550725E+00,+3.41708545387E+00
-45.75000E-06,+3.61809048057E+00,+3.41708545387E+00
-45.70000E-06,+3.61809048057E+00,+3.41708545387E+00
-45.65000E-06,+3.66834173723E+00,+3.21608042717E+00
-45.60000E-06,+3.61809048057E+00,+3.41708545387E+00
-45.55000E-06,+3.66834173725E+00,+3.41708545387E+00
-45.50000E-06,+3.71859299390E+00,+3.41708545387E+00
-45.45000E-06,+3.66834173723E+00,+3.41708545387E+00
-45.40000E-06,+3.81909550725E+00,+3.41708545387E+00
-45.35000E-06,+3.76884425058E+00,+3.36683419718E+00
-45.30000E-06,+3.81909550726E+00,+3.41708545387E+00
-45.25000E-06,+3.61809048057E+00,+3.41708545387E+00
-45.20000E-06,+3.61809048057E+00,+3.21608042717E+00
-45.15000E-06,+3.66834173726E+00,+3.41708545387E+00
-45.10000E-06,+3.71859299390E+00,+3.41708545387E+00
-45.05000E-06,+3.76884425060E+00,+3.41708545387E+00
-45.00000E-06,+3.61809048058E+00,+3.41708545387E+00
-44.95000E-06,+3.76884425057E+00,+3.26633168386E+00
-44.90000E-06,+3.61809048057E+00,+3.41708545387E+00
-44.85000E-06,+3.66834173722E+00,+3.41708545387E+00
-44.80000E-06,+3.81909550726E+00,+3.41708545387E+00
-44.75000E-06,+3.81909550726E+00,+3.41708545387E+00
