second,Volt
-71.7500E-06,+174.3718237E-03
-71.5000E-06,+134.1708191E-03
-71.2500E-06,+104.0200656E-03
-71.0000E-06,+93.9698145E-03
-70.7500E-06,+83.9195633E-03
-70.5000E-06,+53.7688099E-03
-70.2500E-06,+13.5678053E-03
-70.0000E-06,+13.5678053E-03
-69.7500E-06,+13.5678053E-03
-69.5000E-06,-6.5326970E-03
-69.2500E-06,-16.5829482E-03
-69.0000E-06,+13.5678053E-03
-68.7500E-06,+3.5175541E-03
-68.5000E-06,-26.6331993E-03
-68.2500E-06,-26.6331993E-03
-68.0000E-06,-26.6331993E-03
-67.7500E-06,+3.5175541E-03
-67.5000E-06,-26.6331993E-03
-67.2500E-06,-26.6331993E-03
-67.0000E-06,-26.6331993E-03
-66.7500E-06,-26.6331993E-03
-66.5000E-06,-26.6331993E-03
-66.2500E-06,-26.6331993E-03
-66.0000E-06,-26.6331993E-03
-65.7500E-06,-26.6331993E-03
-65.5000E-06,-46.7337016E-03
-65.2500E-06,-26.6331993E-03
-65.0000E-06,-26.6331993E-03
-64.7500E-06,-26.6331993E-03
-64.5000E-06,-26.6331993E-03
-64.2500E-06,-56.7839528E-03
-64.0000E-06,-26.6331993E-03
-63.7500E-06,-26.6331993E-03
-63.5000E-06,-26.6331993E-03
-63.2500E-06,-26.6331993E-03
-63.0000E-06,-26.6331993E-03
-62.7500E-06,-26.6331993E-03
-62.5000E-06,-6.5326970E-03
-62.2500E-06,-26.6331993E-03
-62.0000E-06,-26.6331993E-03
-61.7500E-06,-26.6331993E-03
-61.5000E-06,-26.6331993E-03
-61.2500E-06,-26.6331993E-03
-61.0000E-06,-26.6331993E-03
-60.7500E-06,-36.6834505E-03
-60.5000E-06,-26.6331993E-03
-60.2500E-06,-26.6331993E-03
-60.0000E-06,-26.6331993E-03
-59.7500E-06,-26.6331993E-03
-59.5000E-06,-26.6331993E-03
-59.2500E-06,-26.6331993E-03
-59.0000E-06,-26.6331993E-03
-58.7500E-06,-66.8342039E-03
-58.5000E-06,-26.6331993E-03
-58.2500E-06,-26.6331993E-03
-58.0000E-06,-26.6331993E-03
-57.7500E-06,-26.6331993E-03
-57.5000E-06,-26.6331993E-03
-57.2500E-06,-26.6331993E-03
-57.0000E-06,-26.6331993E-03
-56.7500E-06,-56.7839527E-03
-56.5000E-06,-46.7337016E-03
-56.2500E-06,-16.5829482E-03
-56.0000E-06,-26.6331993E-03
-55.7500E-06,-56.7839527E-03
-55.5000E-06,-26.6331993E-03
-55.2500E-06,-36.6834504E-03
-55.0000E-06,-26.6331993E-03
-54.7500E-06,-26.6331993E-03
-54.5000E-06,-26.6331993E-03
-54.2500E-06,-26.6331993E-03
-54.0000E-06,-66.8342039E-03
-53.7500E-06,-26.6331993E-03
-53.5000E-06,-26.6331993E-03
-53.2500E-06,-26.6331993E-03
-53.0000E-06,-66.8342039E-03
-52.7500E-06,-26.6331993E-03
-52.5000E-06,-46.7337016E-03
-52.2500E-06,-26.6331993E-03
-52.0000E-06,-26.6331993E-03
-51.7500E-06,-26.6331993E-03
-51.5000E-06,-26.6331993E-03
-51.2500E-06,-26.6331993E-03
-51.0000E-06,-26.6331993E-03
-50.7500E-06,-26.6331993E-03
-50.5000E-06,-66.8342039E-03
-50.2500E-06,-26.6331993E-03
-50.0000E-06,-26.6331993E-03
-49.7500E-06,-26.6331993E-03
-49.5000E-06,-26.6331993E-03
-49.2500E-06,-26.6331993E-03
-49.0000E-06,-26.6331993E-03
-48.7500E-06,-26.6331993E-03
-48.5000E-06,-26.6331993E-03
-48.2500E-06,-56.7839528E-03
-48.0000E-06,-26.6331993E-03
-47.7500E-06,-36.6834505E-03
-47.5000E-06,-26.6331993E-03
-47.2500E-06,-56.7839528E-03
-47.0000E-06,-66.8342039E-03
-46.7500E-06,-26.6331993E-03
-46.5000E-06,-46.7337016E-03
-46.2500E-06,-26.6331993E-03
-46.0000E-06,-26.6331993E-03
-45.7500E-06,-26.6331993E-03
-45.5000E-06,-26.6331993E-03
-45.2500E-06,-66.8342039E-03
-45.0000E-06,-26.6331993E-03
-44.7500E-06,-26.6331993E-03
-44.5000E-06,-46.7337016E-03
-44.2500E-06,-26.6331993E-03
-44.0000E-06,-26.6331993E-03
-43.7500E-06,-26.6331993E-03
-43.5000E-06,-6.5326970E-03
-43.2500E-06,-26.6331993E-03
-43.0000E-06,-66.8342039E-03
-42.7500E-06,-56.7839527E-03
-42.5000E-06,-26.6331993E-03
-42.2500E-06,-36.6834504E-03
-42.0000E-06,-66.8342039E-03
-41.7500E-06,-26.6331993E-03
-41.5000E-06,-26.6331993E-03
-41.2500E-06,-26.6331993E-03
-41.0000E-06,-26.6331993E-03
-40.7500E-06,-26.6331993E-03
-40.5000E-06,-26.6331993E-03
-40.2500E-06,-36.6834504E-03
-40.0000E-06,-66.8342039E-03
-39.7500E-06,-26.6331993E-03
-39.5000E-06,-26.6331993E-03
-39.2500E-06,-26.6331993E-03
-39.0000E-06,-66.8342039E-03
-38.7500E-06,-36.6834505E-03
-38.5000E-06,-46.7337016E-03
-38.2500E-06,-26.6331993E-03
-38.0000E-06,-66.8342039E-03
-37.7500E-06,-36.6834505E-03
-37.5000E-06,-26.6331993E-03
-37.2500E-06,-66.8342039E-03
-37.0000E-06,-26.6331993E-03
-36.7500E-06,-66.8342039E-03
-36.5000E-06,-46.7337016E-03
-36.2500E-06,-26.6331993E-03
-36.0000E-06,-26.6331993E-03
-35.7500E-06,-26.6331993E-03
-35.5000E-06,-26.6331993E-03
-35.2500E-06,-26.6331993E-03
-35.0000E-06,-26.6331993E-03
-34.7500E-06,-26.6331993E-03
-34.5000E-06,-46.7337016E-03
-34.2500E-06,-56.7839528E-03
-34.0000E-06,-26.6331993E-03
-33.7500E-06,-56.7839527E-03
-33.5000E-06,-46.7337016E-03
-33.2500E-06,-26.6331993E-03
-33.0000E-06,-26.6331993E-03
-32.7500E-06,-26.6331993E-03
-32.5000E-06,-46.7337016E-03
-32.2500E-06,-56.7839528E-03
-32.0000E-06,-26.6331993E-03
-31.7500E-06,-66.8342039E-03
-31.5000E-06,-46.7337016E-03
-31.2500E-06,-56.7839528E-03
-31.0000E-06,-26.6331993E-03
-30.7500E-06,-56.7839527E-03
-30.5000E-06,-26.6331993E-03
-30.2500E-06,-26.6331993E-03
-30.0000E-06,-26.6331993E-03
-29.7500E-06,-36.6834505E-03
-29.5000E-06,-46.7337016E-03
-29.2500E-06,-66.8342039E-03
-29.0000E-06,-26.6331993E-03
-28.7500E-06,-26.6331993E-03
-28.5000E-06,-46.7337016E-03
-28.2500E-06,-26.6331993E-03
-28.0000E-06,-26.6331993E-03
-27.7500E-06,-26.6331993E-03
-27.5000E-06,-26.6331993E-03
-27.2500E-06,-26.6331993E-03
-27.0000E-06,-26.6331993E-03
-26.7500E-06,-66.8342039E-03
-26.5000E-06,-26.6331993E-03
-26.2500E-06,-26.6331993E-03
-26.0000E-06,-26.6331993E-03
-25.7500E-06,-66.8342039E-03
-25.5000E-06,-66.8342039E-03
-25.2500E-06,-56.7839528E-03
-25.0000E-06,-26.6331993E-03
-24.7500E-06,-26.6331993E-03
-24.5000E-06,-26.6331993E-03
-24.2500E-06,-26.6331993E-03
-24.0000E-06,-66.8342039E-03
-23.7500E-06,-26.6331993E-03
-23.5000E-06,-26.6331993E-03
-23.2500E-06,-26.6331993E-03
-23.0000E-06,-26.6331993E-03
-22.7500E-06,-56.7839527E-03
-22.5000E-06,-66.8342039E-03
-22.2500E-06,-26.6331993E-03
-22.0000E-06,-26.6331993E-03
-21.7500E-06,-26.6331993E-03
-21.5000E-06,-46.7337016E-03
-21.2500E-06,-36.6834504E-03
-21.0000E-06,-26.6331993E-03
-20.7500E-06,-66.8342039E-03
-20.5000E-06,-46.7337016E-03
-20.2500E-06,-36.6834504E-03
-20.0000E-06,-66.8342039E-03
-19.7500E-06,-26.6331993E-03
-19.5000E-06,-46.7337016E-03
-19.2500E-06,-66.8342039E-03
-19.0000E-06,-26.6331993E-03
-18.7500E-06,-36.6834505E-03
-18.5000E-06,-46.7337016E-03
-18.2500E-06,-56.7839528E-03
-18.0000E-06,-66.8342039E-03
-17.7500E-06,-66.8342039E-03
-17.5000E-06,-46.7337016E-03
-17.2500E-06,-36.6834504E-03
-17.0000E-06,-26.6331993E-03
-16.7500E-06,-26.6331993E-03
-16.5000E-06,-26.6331993E-03
-16.2500E-06,-66.8342039E-03
-16.0000E-06,-26.6331993E-03
-15.7500E-06,-66.8342039E-03
-15.5000E-06,-46.7337016E-03
-15.2500E-06,-36.6834504E-03
-15.0000E-06,-66.8342039E-03
-14.7500E-06,-26.6331993E-03
-14.5000E-06,-46.7337016E-03
-14.2500E-06,-26.6331993E-03
-14.0000E-06,-26.6331993E-03
-13.7500E-06,-56.7839527E-03
-13.5000E-06,-26.6331993E-03
-13.2500E-06,-66.8342039E-03
-13.0000E-06,-26.6331993E-03
-12.7500E-06,-56.7839527E-03
-12.5000E-06,-26.6331993E-03
-12.2500E-06,-56.7839528E-03
-12.0000E-06,-26.6331993E-03
-11.7500E-06,-26.6331993E-03
-11.5000E-06,-46.7337016E-03
-11.2500E-06,-26.6331993E-03
-11.0000E-06,-66.8342039E-03
-10.7500E-06,-26.6331993E-03
-10.5000E-06,-46.7337016E-03
-10.2500E-06,-26.6331993E-03
-10.0000E-06,-26.6331993E-03
-9.7500E-06,-36.6834505E-03
-9.5000E-06,-26.6331993E-03
-9.2500E-06,-66.8342039E-03
-9.0000E-06,-26.6331993E-03
-8.7500E-06,-36.6834505E-03
-8.5000E-06,-26.6331993E-03
-8.2500E-06,-66.8342039E-03
-8.0000E-06,-26.6331993E-03
-7.7500E-06,-26.6331993E-03
-7.5000E-06,-26.6331993E-03
-7.2500E-06,-36.6834504E-03
-7.0000E-06,-66.8342039E-03
-6.7500E-06,-26.6331993E-03
-6.5000E-06,-46.7337016E-03
-6.2500E-06,-56.7839528E-03
-6.0000E-06,-26.6331993E-03
-5.7500E-06,-26.6331993E-03
-5.5000E-06,-6.5326970E-03
-5.2500E-06,-26.6331993E-03
-5.0000E-06,+13.5678053E-03
-4.7500E-06,+53.7688099E-03
-4.5000E-06,+93.9698145E-03
-4.2500E-06,+124.1205679E-03
-4.0000E-06,+174.3718237E-03
-3.7500E-06,+204.5225771E-03
-3.5000E-06,+254.7738329E-03
-3.2500E-06,+284.9245863E-03
-3.0000E-06,+335.1758420E-03
-2.7500E-06,+405.5276001E-03
-2.5000E-06,+455.7788558E-03
-2.2500E-06,+495.9798604E-03
-2.0000E-06,+536.1808650E-03
-1.7500E-06,+616.5828742E-03
-1.5000E-06,+656.7838788E-03
-1.2500E-06,+727.1356369E-03
-1.0000E-06,+737.1858880E-03
-750.0E-09,+807.5376460E-03
-500.0E-09,+857.7889018E-03
-250.0E-09,+928.1406598E-03
+0.0E+00,+978.3919156E-03
+250.0E-09,+988.4421667E-03
+500.0E-09,+1.0587939247E+00
+750.0E-09,+1.1090451805E+00
+1.0000E-06,+1.1793969385E+00
+1.2500E-06,+1.2195979431E+00
+1.5000E-06,+1.2798994500E+00
+1.7500E-06,+1.3402009569E+00
+2.0000E-06,+1.4206029661E+00
+2.2500E-06,+1.4507537195E+00
+2.5000E-06,+1.4809044730E+00
+2.7500E-06,+1.5412059799E+00
+3.0000E-06,+1.5814069845E+00
+3.2500E-06,+1.6316582402E+00
+3.5000E-06,+1.6819094960E+00
+3.7500E-06,+1.7422110029E+00
+4.0000E-06,+1.8226130120E+00
+4.2500E-06,+1.8628140166E+00
+4.5000E-06,+1.9432160258E+00
+4.7500E-06,+1.9834170304E+00
+5.0000E-06,+2.0236180350E+00
+5.2500E-06,+2.0738692908E+00
+5.5000E-06,+2.1241205465E+00
+5.7500E-06,+2.1844220534E+00
+6.0000E-06,+2.2246230580E+00
+6.2500E-06,+2.2748743138E+00
+6.5000E-06,+2.3251255695E+00
+6.7500E-06,+2.3854270764E+00
+7.0000E-06,+2.4256280810E+00
+7.2500E-06,+2.4959798390E+00
+7.5000E-06,+2.5261305924E+00
+7.7500E-06,+2.5864320993E+00
+8.0000E-06,+2.6266331039E+00
+8.2500E-06,+2.7070351131E+00
+8.5000E-06,+2.7472361177E+00
+8.7500E-06,+2.7874371223E+00
+9.0000E-06,+2.7874371223E+00
+9.2500E-06,+2.8678391315E+00
+9.5000E-06,+2.9080401361E+00
+9.7500E-06,+2.9783918942E+00
+10.0000E-06,+2.9884421453E+00
+10.2500E-06,+3.0386934011E+00
+10.5000E-06,+3.1090451591E+00
+10.7500E-06,+3.1190954102E+00
+11.0000E-06,+3.1894471683E+00
+11.2500E-06,+3.2296481729E+00
+11.5000E-06,+3.2698491774E+00
+11.7500E-06,+3.3100501820E+00
+12.0000E-06,+3.3502511866E+00
+12.2500E-06,+3.3904521912E+00
+12.5000E-06,+3.3904521912E+00
+12.7500E-06,+3.4306531958E+00
+13.0000E-06,+3.4708542004E+00
+13.2500E-06,+3.5110552050E+00
+13.5000E-06,+3.5110552050E+00
+13.7500E-06,+3.5110552050E+00
+14.0000E-06,+3.5512562096E+00
+14.2500E-06,+3.5512562096E+00
+14.5000E-06,+3.5512562096E+00
+14.7500E-06,+3.5512562096E+00
+15.0000E-06,+3.5914572142E+00
+15.2500E-06,+3.5914572142E+00
+15.5000E-06,+3.5713567119E+00
+15.7500E-06,+3.5814069631E+00
+16.0000E-06,+3.5914572142E+00
+16.2500E-06,+3.6015074654E+00
+16.5000E-06,+3.5914572142E+00
+16.7500E-06,+3.6015074653E+00
+17.0000E-06,+3.5914572142E+00
+17.2500E-06,+3.6216079676E+00
+17.5000E-06,+3.5914572142E+00
+17.7500E-06,+3.6316582188E+00
+18.0000E-06,+3.5914572142E+00
+18.2500E-06,+3.6216079676E+00
+18.5000E-06,+3.6316582188E+00
+18.7500E-06,+3.6015074653E+00
+19.0000E-06,+3.6316582188E+00
+19.2500E-06,+3.6316582188E+00
+19.5000E-06,+3.6316582188E+00
+19.7500E-06,+3.6316582188E+00
+20.0000E-06,+3.6316582188E+00
+20.2500E-06,+3.6216079676E+00
+20.5000E-06,+3.6517587211E+00
+20.7500E-06,+3.6417084699E+00
+21.0000E-06,+3.6316582188E+00
+21.2500E-06,+3.6417084700E+00
+21.5000E-06,+3.6517587211E+00
+21.7500E-06,+3.6316582188E+00
+22.0000E-06,+3.6718592234E+00
+22.2500E-06,+3.6618089722E+00
+22.5000E-06,+3.6316582188E+00
+22.7500E-06,+3.6618089723E+00
+23.0000E-06,+3.6316582188E+00
+23.2500E-06,+3.6618089722E+00
+23.5000E-06,+3.6517587211E+00
+23.7500E-06,+3.6417084699E+00
+24.0000E-06,+3.6718592234E+00
+24.2500E-06,+3.6417084700E+00
+24.5000E-06,+3.6517587211E+00
+24.7500E-06,+3.6718592234E+00
+25.0000E-06,+3.6718592234E+00
+25.2500E-06,+3.6417084700E+00
+25.5000E-06,+3.6718592234E+00
+25.7500E-06,+3.6718592234E+00
+26.0000E-06,+3.6718592234E+00
+26.2500E-06,+3.6718592234E+00
+26.5000E-06,+3.6718592234E+00
+26.7500E-06,+3.6618089723E+00
+27.0000E-06,+3.6718592234E+00
+27.2500E-06,+3.6718592234E+00
+27.5000E-06,+3.6718592234E+00
+27.7500E-06,+3.6718592234E+00
+28.0000E-06,+3.6718592234E+00
+28.2500E-06,+3.6618089722E+00
+28.5000E-06,+3.6718592234E+00
+28.7500E-06,+3.6718592234E+00
+29.0000E-06,+3.6718592234E+00
+29.2500E-06,+3.6718592234E+00
+29.5000E-06,+3.6718592234E+00
+29.7500E-06,+3.6718592234E+00
+30.0000E-06,+3.6718592234E+00
+30.2500E-06,+3.6417084700E+00
+30.5000E-06,+3.6718592234E+00
+30.7500E-06,+3.6718592234E+00
+31.0000E-06,+3.6718592234E+00
+31.2500E-06,+3.6718592234E+00
+31.5000E-06,+3.6718592234E+00
+31.7500E-06,+3.6718592234E+00
+32.0000E-06,+3.6718592234E+00
+32.2500E-06,+3.6618089722E+00
+32.5000E-06,+3.6718592234E+00
+32.7500E-06,+3.6718592234E+00
+33.0000E-06,+3.6718592234E+00
+33.2500E-06,+3.6718592234E+00
+33.5000E-06,+3.6718592234E+00
+33.7500E-06,+3.6618089723E+00
+34.0000E-06,+3.6718592234E+00
+34.2500E-06,+3.6718592234E+00
+34.5000E-06,+3.6718592234E+00
+34.7500E-06,+3.6819094745E+00
+35.0000E-06,+3.6316582188E+00
+35.2500E-06,+3.6718592234E+00
+35.5000E-06,+3.6718592234E+00
+35.7500E-06,+3.6718592234E+00
+36.0000E-06,+3.6718592234E+00
+36.2500E-06,+3.6718592234E+00
+36.5000E-06,+3.6919597257E+00
+36.7500E-06,+3.6718592234E+00
+37.0000E-06,+3.6718592234E+00
+37.2500E-06,+3.6718592234E+00
+37.5000E-06,+3.6718592234E+00
+37.7500E-06,+3.6718592234E+00
+38.0000E-06,+3.6718592234E+00
+38.2500E-06,+3.6718592234E+00
+38.5000E-06,+3.6718592234E+00
+38.7500E-06,+3.6718592234E+00
+39.0000E-06,+3.6718592234E+00
+39.2500E-06,+3.6718592234E+00
+39.5000E-06,+3.6718592234E+00
+39.7500E-06,+3.6718592234E+00
+40.0000E-06,+3.6718592234E+00
+40.2500E-06,+3.6718592234E+00
+40.5000E-06,+3.6919597257E+00
+40.7500E-06,+3.6718592234E+00
+41.0000E-06,+3.6718592234E+00
+41.2500E-06,+3.6718592234E+00
+41.5000E-06,+3.6718592234E+00
+41.7500E-06,+3.6718592234E+00
+42.0000E-06,+3.6718592234E+00
+42.2500E-06,+3.6718592234E+00
+42.5000E-06,+3.6718592234E+00
+42.7500E-06,+3.6718592234E+00
+43.0000E-06,+3.6718592234E+00
+43.2500E-06,+3.6819094746E+00
+43.5000E-06,+3.6718592234E+00
+43.7500E-06,+3.6819094745E+00
+44.0000E-06,+3.6718592234E+00
+44.2500E-06,+3.6718592234E+00
+44.5000E-06,+3.7120602280E+00
+44.7500E-06,+3.6718592234E+00
+45.0000E-06,+3.6718592234E+00
+45.2500E-06,+3.6718592234E+00
+45.5000E-06,+3.6718592234E+00
+45.7500E-06,+3.6718592234E+00
+46.0000E-06,+3.6718592234E+00
+46.2500E-06,+3.7020099768E+00
+46.5000E-06,+3.6718592234E+00
+46.7500E-06,+3.6718592234E+00
+47.0000E-06,+3.6718592234E+00
+47.2500E-06,+3.6718592234E+00
+47.5000E-06,+3.6718592234E+00
+47.7500E-06,+3.6718592234E+00
+48.0000E-06,+3.6718592234E+00
+48.2500E-06,+3.6718592234E+00
+48.5000E-06,+3.6718592234E+00
+48.7500E-06,+3.6718592234E+00
+49.0000E-06,+3.6718592234E+00
+49.2500E-06,+3.6718592234E+00
+49.5000E-06,+3.6718592234E+00
+49.7500E-06,+3.6718592234E+00
+50.0000E-06,+3.7120602280E+00
+50.2500E-06,+3.6819094746E+00
+50.5000E-06,+3.6919597257E+00
+50.7500E-06,+3.6718592234E+00
+51.0000E-06,+3.7120602280E+00
+51.2500E-06,+3.6819094746E+00
+51.5000E-06,+3.6718592234E+00
+51.7500E-06,+3.6919597257E+00
+52.0000E-06,+3.6718592234E+00
+52.2500E-06,+3.6718592234E+00
+52.5000E-06,+3.6919597257E+00
+52.7500E-06,+3.6718592234E+00
+53.0000E-06,+3.6718592234E+00
+53.2500E-06,+3.6718592234E+00
+53.5000E-06,+3.6718592234E+00
+53.7500E-06,+3.6718592234E+00
+54.0000E-06,+3.6316582188E+00
+54.2500E-06,+3.6819094746E+00
+54.5000E-06,+3.6718592234E+00
+54.7500E-06,+3.7020099769E+00
+55.0000E-06,+3.7120602280E+00
+55.2500E-06,+3.6718592234E+00
+55.5000E-06,+3.6718592234E+00
+55.7500E-06,+3.6819094745E+00
+56.0000E-06,+3.6718592234E+00
+56.2500E-06,+3.6718592234E+00
+56.5000E-06,+3.6718592234E+00
+56.7500E-06,+3.7020099769E+00
+57.0000E-06,+3.6718592234E+00
+57.2500E-06,+3.6718592234E+00
+57.5000E-06,+3.6718592234E+00
+57.7500E-06,+3.6819094745E+00
+58.0000E-06,+3.6718592234E+00
+58.2500E-06,+3.6819094746E+00
+58.5000E-06,+3.6718592234E+00
+58.7500E-06,+3.6718592234E+00
+59.0000E-06,+3.6718592234E+00
+59.2500E-06,+3.6718592234E+00
+59.5000E-06,+3.6919597257E+00
+59.7500E-06,+3.6718592234E+00
+60.0000E-06,+3.7120602280E+00
+60.2500E-06,+3.6718592234E+00
+60.5000E-06,+3.6919597257E+00
+60.7500E-06,+3.7020099769E+00
+61.0000E-06,+3.6718592234E+00
+61.2500E-06,+3.6718592234E+00
+61.5000E-06,+3.6718592234E+00
+61.7500E-06,+3.6618089723E+00
+62.0000E-06,+3.7120602280E+00
+62.2500E-06,+3.7120602280E+00
+62.5000E-06,+3.6718592234E+00
+62.7500E-06,+3.6718592234E+00
+63.0000E-06,+3.6718592234E+00
+63.2500E-06,+3.6718592234E+00
+63.5000E-06,+3.6517587211E+00
+63.7500E-06,+3.6417084699E+00
+64.0000E-06,+3.6718592234E+00
+64.2500E-06,+3.6718592234E+00
+64.5000E-06,+3.6718592234E+00
+64.7500E-06,+3.6718592234E+00
+65.0000E-06,+3.6718592234E+00
+65.2500E-06,+3.7020099768E+00
+65.5000E-06,+3.6718592234E+00
+65.7500E-06,+3.6718592234E+00
+66.0000E-06,+3.6718592234E+00
+66.2500E-06,+3.6718592234E+00
+66.5000E-06,+3.6718592234E+00
+66.7500E-06,+3.6718592234E+00
+67.0000E-06,+3.6718592234E+00
+67.2500E-06,+3.6718592234E+00
+67.5000E-06,+3.6718592234E+00
+67.7500E-06,+3.6718592234E+00
+68.0000E-06,+3.6718592234E+00
+68.2500E-06,+3.6718592234E+00
+68.5000E-06,+3.6718592234E+00
+68.7500E-06,+3.6718592234E+00
+69.0000E-06,+3.6718592234E+00
+69.2500E-06,+3.6819094746E+00
+69.5000E-06,+3.6718592234E+00
+69.7500E-06,+3.6718592234E+00
+70.0000E-06,+3.6718592234E+00
+70.2500E-06,+3.6718592234E+00
+70.5000E-06,+3.6718592234E+00
+70.7500E-06,+3.7120602280E+00
+71.0000E-06,+3.6718592234E+00
+71.2500E-06,+3.6718592234E+00
+71.5000E-06,+3.6919597257E+00
+71.7500E-06,+3.7120602280E+00
+72.0000E-06,+3.7120602280E+00
+72.2500E-06,+3.6718592234E+00
+72.5000E-06,+3.6718592234E+00
+72.7500E-06,+3.7120602280E+00
+73.0000E-06,+3.7120602280E+00
+73.2500E-06,+3.6718592234E+00
+73.5000E-06,+3.6718592234E+00
+73.7500E-06,+3.6718592234E+00
+74.0000E-06,+3.6718592234E+00
+74.2500E-06,+3.7120602280E+00
+74.5000E-06,+3.6718592234E+00
+74.7500E-06,+3.6718592234E+00
+75.0000E-06,+3.7120602280E+00
+75.2500E-06,+3.6718592234E+00
+75.5000E-06,+3.6718592234E+00
+75.7500E-06,+3.6819094745E+00
+76.0000E-06,+3.6718592234E+00
+76.2500E-06,+3.6819094746E+00
+76.5000E-06,+3.6919597257E+00
+76.7500E-06,+3.6819094745E+00
+77.0000E-06,+3.7120602280E+00
+77.2500E-06,+3.6718592234E+00
+77.5000E-06,+3.6718592234E+00
+77.7500E-06,+3.7020099769E+00
+78.0000E-06,+3.6718592234E+00
+78.2500E-06,+3.6718592234E+00
+78.5000E-06,+3.6919597257E+00
+78.7500E-06,+3.6819094745E+00
+79.0000E-06,+3.6718592234E+00
+79.2500E-06,+3.6718592234E+00
+79.5000E-06,+3.6718592234E+00
+79.7500E-06,+3.6718592234E+00
+80.0000E-06,+3.6718592234E+00
+80.2500E-06,+3.6718592234E+00
+80.5000E-06,+3.6718592234E+00
+80.7500E-06,+3.6718592234E+00
+81.0000E-06,+3.6718592234E+00
+81.2500E-06,+3.6718592234E+00
+81.5000E-06,+3.6919597257E+00
+81.7500E-06,+3.6819094745E+00
+82.0000E-06,+3.6718592234E+00
+82.2500E-06,+3.6718592234E+00
+82.5000E-06,+3.6718592234E+00
+82.7500E-06,+3.6718592234E+00
+83.0000E-06,+3.6718592234E+00
+83.2500E-06,+3.6718592234E+00
+83.5000E-06,+3.6718592234E+00
+83.7500E-06,+3.6819094745E+00
+84.0000E-06,+3.6316582188E+00
+84.2500E-06,+3.6718592234E+00
+84.5000E-06,+3.6718592234E+00
+84.7500E-06,+3.7020099769E+00
+85.0000E-06,+3.6718592234E+00
+85.2500E-06,+3.6819094746E+00
+85.5000E-06,+3.6718592234E+00
+85.7500E-06,+3.6819094745E+00
+86.0000E-06,+3.6718592234E+00
+86.2500E-06,+3.6718592234E+00
+86.5000E-06,+3.6718592234E+00
+86.7500E-06,+3.6718592234E+00
+87.0000E-06,+3.6718592234E+00
+87.2500E-06,+3.6718592234E+00
+87.5000E-06,+3.6718592234E+00
+87.7500E-06,+3.6718592234E+00
+88.0000E-06,+3.6718592234E+00
+88.2500E-06,+3.6718592234E+00
+88.5000E-06,+3.6718592234E+00
+88.7500E-06,+3.6718592234E+00
+89.0000E-06,+3.7120602280E+00
+89.2500E-06,+3.6718592234E+00
+89.5000E-06,+3.6718592234E+00
+89.7500E-06,+3.6718592234E+00
+90.0000E-06,+3.6718592234E+00
+90.2500E-06,+3.7020099768E+00
+90.5000E-06,+3.6919597257E+00
+90.7500E-06,+3.6718592234E+00
+91.0000E-06,+3.6718592234E+00
+91.2500E-06,+3.6819094746E+00
+91.5000E-06,+3.6919597257E+00
+91.7500E-06,+3.6718592234E+00
+92.0000E-06,+3.6718592234E+00
+92.2500E-06,+3.6718592234E+00
+92.5000E-06,+3.6718592234E+00
+92.7500E-06,+3.6718592234E+00
+93.0000E-06,+3.6718592234E+00
+93.2500E-06,+3.6718592234E+00
+93.5000E-06,+3.6919597257E+00
+93.7500E-06,+3.7020099769E+00
+94.0000E-06,+3.6718592234E+00
+94.2500E-06,+3.6718592234E+00
+94.5000E-06,+3.6919597257E+00
+94.7500E-06,+3.6718592234E+00
+95.0000E-06,+3.6718592234E+00
+95.2500E-06,+3.6819094746E+00
+95.5000E-06,+3.6718592234E+00
+95.7500E-06,+3.6819094745E+00
+96.0000E-06,+3.6718592234E+00
+96.2500E-06,+3.6718592234E+00
+96.5000E-06,+3.6718592234E+00
+96.7500E-06,+3.6819094745E+00
+97.0000E-06,+3.7120602280E+00
+97.2500E-06,+3.6718592234E+00
+97.5000E-06,+3.6517587211E+00
+97.7500E-06,+3.6718592234E+00
+98.0000E-06,+3.7120602280E+00
+98.2500E-06,+3.6718592234E+00
+98.5000E-06,+3.6718592234E+00
+98.7500E-06,+3.6718592234E+00
+99.0000E-06,+3.7120602280E+00
+99.2500E-06,+3.6819094746E+00
+99.5000E-06,+3.7120602280E+00
+99.7500E-06,+3.6718592234E+00
+100.0000E-06,+3.4708542004E+00
+100.2500E-06,+2.9381908895E+00
+100.5000E-06,+2.4256280810E+00
+100.7500E-06,+2.0236180350E+00
+101.0000E-06,+1.7020099983E+00
+101.2500E-06,+1.4105527149E+00
+101.5000E-06,+1.1592964363E+00
+101.7500E-06,+978.3919156E-03
+102.0000E-06,+817.5878972E-03
+102.2500E-06,+656.7838788E-03
+102.5000E-06,+536.1808650E-03
+102.7500E-06,+455.7788558E-03
+103.0000E-06,+375.3768466E-03
+103.2500E-06,+305.0250886E-03
+103.5000E-06,+274.8743352E-03
+103.7500E-06,+214.5728283E-03
+104.0000E-06,+174.3718237E-03
+104.2500E-06,+174.3718237E-03
+104.5000E-06,+134.1708191E-03
+104.7500E-06,+93.9698145E-03
+105.0000E-06,+93.9698145E-03
+105.2500E-06,+53.7688099E-03
+105.5000E-06,+33.6683076E-03
+105.7500E-06,+53.7688099E-03
+106.0000E-06,+13.5678053E-03
+106.2500E-06,+13.5678053E-03
+106.5000E-06,+13.5678053E-03
+106.7500E-06,+13.5678053E-03
