second,Volt,Volt
-44.90000E-06,+3.38442210108E+00,+3.06281406432E+00
-44.85000E-06,+3.38442210108E+00,+3.06281406432E+00
-44.80000E-06,+3.38442210108E+00,+3.06281406432E+00
-44.75000E-06,+3.34422109649E+00,+3.10301506892E+00
-44.70000E-06,+3.36432159878E+00,+3.08291456662E+00
-44.65000E-06,+3.35427134763E+00,+3.06281406432E+00
-44.60000E-06,+3.34422109649E+00,+3.06281406432E+00
-44.55000E-06,+3.38442210108E+00,+3.06281406432E+00
-44.50000E-06,+3.34422109649E+00,+3.08291456662E+00
-44.45000E-06,+3.35427134763E+00,+3.06281406432E+00
-44.40000E-06,+3.38442210108E+00,+3.06281406433E+00
-44.35000E-06,+3.37437184993E+00,+3.07286431548E+00
-44.30000E-06,+3.34422109649E+00,+3.06281406432E+00
-44.25000E-06,+3.37437184994E+00,+3.06281406432E+00
-44.20000E-06,+3.34422109649E+00,+3.06281406433E+00
-44.15000E-06,+3.34422109649E+00,+3.06281406432E+00
-44.10000E-06,+3.36432159879E+00,+3.08291456662E+00
-44.05000E-06,+3.38442210108E+00,+3.09296481777E+00
-44.00000E-06,+3.34422109649E+00,+3.10301506891E+00
-43.95000E-06,+3.34422109649E+00,+3.06281406432E+00
-43.90000E-06,+3.38442210108E+00,+3.06281406432E+00
-43.85000E-06,+3.37437184994E+00,+3.06281406432E+00
-43.80000E-06,+3.38442210108E+00,+3.02261305973E+00
-43.75000E-06,+3.34422109649E+00,+3.06281406432E+00
-43.70000E-06,+3.36432159879E+00,+3.06281406432E+00
-43.65000E-06,+3.35427134763E+00,+3.06281406432E+00
-43.60000E-06,+3.38442210107E+00,+3.06281406432E+00
-43.55000E-06,+3.35427134764E+00,+3.06281406432E+00
-43.50000E-06,+3.34422109649E+00,+3.06281406432E+00
-43.45000E-06,+3.33417084534E+00,+3.06281406432E+00
-43.40000E-06,+3.34422109649E+00,+3.06281406432E+00
-43.35000E-06,+3.37437184993E+00,+3.06281406432E+00
-43.30000E-06,+3.32412059419E+00,+3.06281406432E+00
-43.25000E-06,+3.34422109649E+00,+3.05276381318E+00
-43.20000E-06,+3.34422109649E+00,+3.06281406432E+00
-43.15000E-06,+3.34422109649E+00,+3.09296481777E+00
-43.10000E-06,+3.34422109649E+00,+3.06281406432E+00
-43.05000E-06,+3.34422109649E+00,+3.02261305973E+00
-43.00000E-06,+3.34422109649E+00,+3.02261305973E+00
-42.95000E-06,+3.30402009189E+00,+3.02261305973E+00
-42.90000E-06,+3.34422109649E+00,+3.04271356202E+00
-42.85000E-06,+3.30402009189E+00,+3.05276381318E+00
-42.80000E-06,+3.34422109648E+00,+3.02261305973E+00
-42.75000E-06,+3.34422109649E+00,+3.05276381317E+00
-42.70000E-06,+3.34422109649E+00,+3.06281406432E+00
-42.65000E-06,+3.37437184994E+00,+3.06281406432E+00
-42.60000E-06,+3.34422109649E+00,+3.06281406432E+00
-42.55000E-06,+3.37437184993E+00,+3.03266331088E+00
-42.50000E-06,+3.34422109649E+00,+3.02261305973E+00
-42.45000E-06,+3.34422109649E+00,+3.05276381318E+00
-42.40000E-06,+3.30402009189E+00,+3.02261305973E+00
-42.35000E-06,+3.33417084533E+00,+3.01256280858E+00
-42.30000E-06,+3.32412059418E+00,+3.02261305973E+00
-42.25000E-06,+3.33417084534E+00,+3.02261305973E+00
-42.20000E-06,+3.30402009189E+00,+3.02261305973E+00
-42.15000E-06,+3.30402009189E+00,+3.02261305973E+00
-42.10000E-06,+3.30402009189E+00,+3.00251255743E+00
-42.05000E-06,+3.30402009189E+00,+3.02261305973E+00
-42.00000E-06,+3.30402009189E+00,+3.02261305972E+00
-41.95000E-06,+3.31407034304E+00,+2.98241205513E+00
-41.90000E-06,+3.32412059418E+00,+3.02261305973E+00
-41.85000E-06,+3.30402009189E+00,+3.03266331087E+00
-41.80000E-06,+3.30402009189E+00,+3.06281406432E+00
-41.75000E-06,+3.31407034305E+00,+2.99246230629E+00
-41.70000E-06,+3.32412059419E+00,+3.04271356203E+00
-41.65000E-06,+3.31407034303E+00,+3.02261305973E+00
-41.60000E-06,+3.30402009189E+00,+3.02261305973E+00
-41.55000E-06,+3.30402009189E+00,+3.05276381317E+00
-41.50000E-06,+3.30402009189E+00,+3.00251255744E+00
-41.45000E-06,+3.30402009189E+00,+2.98241205513E+00
-41.40000E-06,+3.30402009189E+00,+2.98241205514E+00
-41.35000E-06,+3.29396984074E+00,+2.98241205513E+00
-41.30000E-06,+3.26381908730E+00,+2.98241205513E+00
-41.25000E-06,+3.30402009189E+00,+2.98241205513E+00
-41.20000E-06,+3.30402009189E+00,+2.98241205513E+00
-41.15000E-06,+3.30402009189E+00,+3.01256280858E+00
-41.10000E-06,+3.26381908730E+00,+2.98241205513E+00
-41.05000E-06,+3.29396984075E+00,+2.98241205513E+00
-41.00000E-06,+3.14321607350E+00,+3.06281406431E+00
-40.95000E-06,+4.47989947629E+00,+4.27889445332E+00
-40.90000E-06,+1.91708543338E+00,+1.43467337824E+00
-40.85000E-06,+4.13819093721E+00,+3.64572863093E+00
-40.80000E-06,+3.58542712409E+00,+3.18341707815E+00
-40.75000E-06,+2.55025125573E+00,+2.33919598162E+00
-40.70000E-06,+3.62562812864E+00,+3.50502511485E+00
-40.65000E-06,+3.32412059420E+00,+3.02261305973E+00
-40.60000E-06,+3.18341707811E+00,+2.82160803675E+00
-40.55000E-06,+3.22361808270E+00,+2.94221105054E+00
-40.50000E-06,+3.44472360798E+00,+3.08291456662E+00
-40.45000E-06,+3.30402009189E+00,+2.90201004595E+00
-40.40000E-06,+3.14321607351E+00,+2.86180904135E+00
-40.35000E-06,+3.46482411027E+00,+3.18341707811E+00
-40.30000E-06,+3.18341707811E+00,+2.82160803676E+00
-40.25000E-06,+3.23366833384E+00,+2.95226130168E+00
-40.20000E-06,+3.34422109649E+00,+3.02261305974E+00
-40.15000E-06,+3.25376883614E+00,+2.91206029710E+00
-40.10000E-06,+3.28391958959E+00,+2.96231155283E+00
-40.05000E-06,+3.26381908730E+00,+2.98241205513E+00
-40.00000E-06,+3.30402009189E+00,+2.98241205513E+00
-39.95000E-06,+3.26381908730E+00,+2.94221105054E+00
-39.90000E-06,+3.30402009189E+00,+2.98241205513E+00
-39.85000E-06,+3.30402009189E+00,+2.95226130168E+00
-39.80000E-06,+3.22361808270E+00,+2.90201004595E+00
-39.75000E-06,+3.26381908730E+00,+2.98241205513E+00
-39.70000E-06,+3.28391958960E+00,+2.98241205513E+00
-39.65000E-06,+3.26381908730E+00,+2.97236180399E+00
-39.60000E-06,+3.30402009188E+00,+2.94221105055E+00
-39.55000E-06,+3.30402009189E+00,+2.98241205513E+00
-39.50000E-06,+3.26381908730E+00,+2.96231155284E+00
-39.45000E-06,+3.26381908730E+00,+2.94221105054E+00
-39.40000E-06,+3.26381908730E+00,+2.98241205513E+00
-39.35000E-06,+3.25376883614E+00,+2.94221105054E+00
-39.30000E-06,+3.26381908730E+00,+2.94221105054E+00
-39.25000E-06,+3.26381908730E+00,+2.94221105054E+00
-39.20000E-06,+3.26381908730E+00,+2.94221105055E+00
-39.15000E-06,+3.23366833386E+00,+2.97236180398E+00
-39.10000E-06,+3.26381908730E+00,+2.94221105054E+00
-39.05000E-06,+3.26381908730E+00,+2.95226130168E+00
-39.00000E-06,+3.26381908730E+00,+2.98241205513E+00
-38.95000E-06,+3.30402009189E+00,+2.94221105054E+00
-38.90000E-06,+3.28391958960E+00,+2.94221105054E+00
-38.85000E-06,+3.27386933844E+00,+2.97236180399E+00
-38.80000E-06,+3.30402009188E+00,+2.94221105054E+00
-38.75000E-06,+3.29396984074E+00,+2.97236180398E+00
-38.70000E-06,+3.24371858499E+00,+2.96231155284E+00
-38.65000E-06,+3.26381908730E+00,+2.94221105054E+00
-38.60000E-06,+3.26381908730E+00,+2.94221105054E+00
-38.55000E-06,+3.26381908730E+00,+2.91206029710E+00
-38.50000E-06,+3.28391958960E+00,+2.94221105054E+00
-38.45000E-06,+3.26381908730E+00,+2.94221105054E+00
-38.40000E-06,+3.26381908730E+00,+2.94221105054E+00
