second,Volt,Volt
+1.46872470625E+00,+3.22924619691E+00,-40.20100459E-03
+1.46872478438E+00,+3.23175875970E+00,-40.20100459E-03
+1.46872486250E+00,+3.23366830708E+00,-40.20100459E-03
+1.46872494063E+00,+3.23427132249E+00,-40.20100459E-03
+1.46872501875E+00,+3.23618086986E+00,-40.20100459E-03
+1.46872509688E+00,+3.23678388528E+00,-40.20100459E-03
+1.46872517500E+00,+3.23929644806E+00,-40.20100459E-03
+1.46872525313E+00,+3.24120599544E+00,-40.20100459E-03
+1.46872533125E+00,+3.24180901085E+00,-40.20100459E-03
+1.46872540938E+00,+3.24432157364E+00,-40.20100459E-03
+1.46872548750E+00,+3.24623112101E+00,-40.20100459E-03
+1.46872556563E+00,+3.24683413643E+00,-40.20100459E-03
+1.46872564375E+00,+3.24874368380E+00,-40.20100459E-03
+1.46872572188E+00,+3.24934669922E+00,-40.20100459E-03
+1.46872580000E+00,+3.25185926201E+00,-40.20100459E-03
+1.46872587813E+00,+3.25437182479E+00,-40.20100459E-03
+1.46872595625E+00,+3.25567835674E+00,-40.20100459E-03
+1.46872603438E+00,+3.25256277853E+00,-39.59798917E-03
+1.46872611250E+00,+3.24814066837E+00,-37.68844181E-03
+1.46872619063E+00,+3.24562810559E+00,-37.08542638E-03
+1.46872626875E+00,+3.24311554280E+00,-35.17587902E-03
+1.46872634688E+00,+3.23999996458E+00,-34.57286359E-03
+1.46872642500E+00,+3.23557785444E+00,-32.06030081E-03
+1.46872650313E+00,+3.23306529165E+00,-30.15075345E-03
+1.46872658125E+00,+3.23055272886E+00,-29.54773802E-03
+1.46872665938E+00,+3.22743715064E+00,-27.03517523E-03
+1.46872673750E+00,+3.22301504050E+00,-25.12562787E-03
+1.46872681563E+00,+3.22050247771E+00,-24.52261244E-03
+1.46872689375E+00,+3.21798991492E+00,-22.61306508E-03
+1.46872697188E+00,+3.21487433670E+00,-22.01004965E-03
+1.46872705000E+00,+3.21045222656E+00,-19.49748686E-03
+1.46872712813E+00,+3.20793966377E+00,-17.58793951E-03
+1.46872720625E+00,+3.20542710098E+00,-16.98492407E-03
+1.46872728438E+00,+3.20231152276E+00,-14.47236129E-03
+1.46872736250E+00,+3.19788941262E+00,-12.56281394E-03
+1.46872744063E+00,+3.19537684983E+00,-11.95979850E-03
+1.46872751875E+00,+3.19286428704E+00,-10.05025115E-03
+1.46872759688E+00,+3.18974870882E+00,-9.44723571E-03
+1.46872767500E+00,+3.18532659868E+00,-6.93467292E-03
+1.46872775313E+00,+3.18281403589E+00,-5.02512557E-03
+1.46872783125E+00,+3.18030147310E+00,-4.42211013E-03
+1.46872790938E+00,+3.17778891032E+00,-1.90954734E-03
+1.46872798750E+00,+3.16864317765E+00,+0.0E+00
+1.46872806563E+00,+3.13909543964E+00,+0.0E+00
+1.46872814375E+00,+3.11206026442E+00,+0.0E+00
+1.46872822188E+00,+3.08633162109E+00,+0.0E+00
+1.46872830000E+00,+3.05869343043E+00,+0.0E+00
+1.46872837813E+00,+3.03165825521E+00,+0.0E+00
+1.46872845625E+00,+3.00592961188E+00,+0.0E+00
+1.46872853438E+00,+2.97889443666E+00,+0.0E+00
+1.46872861250E+00,+2.95316579333E+00,+0.0E+00
+1.46872869063E+00,+2.92552760266E+00,+0.0E+00
+1.46872876875E+00,+2.89849242745E+00,+0.0E+00
+1.46872884688E+00,+2.87276378411E+00,+0.0E+00
+1.46872892500E+00,+2.84512559345E+00,+0.0E+00
+1.46872900313E+00,+2.81809041823E+00,+0.0E+00
+1.46872908125E+00,+2.79236177490E+00,+0.0E+00
+1.46872915938E+00,+2.76532659969E+00,+0.0E+00
+1.46872923750E+00,+2.73959795635E+00,+0.0E+00
+1.46872931563E+00,+2.71195976568E+00,+0.0E+00
+1.46872939375E+00,+2.68492459047E+00,+0.0E+00
+1.46872947188E+00,+2.65919594714E+00,+0.0E+00
+1.46872955000E+00,+2.63155775647E+00,+0.0E+00
+1.46872962813E+00,+2.60452258126E+00,+0.0E+00
+1.46872970625E+00,+2.57879393792E+00,+0.0E+00
+1.46872978438E+00,+2.55175876271E+00,+0.0E+00
+1.46872986250E+00,+2.52603011937E+00,+0.0E+00
+1.46872994063E+00,+2.50201002148E+00,+0.0E+00
+1.46873001875E+00,+2.47557785187E+00,+0.0E+00
+1.46873009688E+00,+2.41125624846E+00,+0.0E+00
+1.46873017500E+00,+2.36603011827E+00,+0.0E+00
+1.46873025313E+00,+2.32080398809E+00,+0.0E+00
+1.46873033125E+00,+2.27557785791E+00,+0.0E+00
+1.46873040938E+00,+2.23035172772E+00,+0.0E+00
+1.46873048750E+00,+2.18512559754E+00,+0.0E+00
+1.46873056563E+00,+2.13989946736E+00,+0.0E+00
+1.46873064375E+00,+2.09407032170E+00,+0.0E+00
+1.46873072188E+00,+2.04693464420E+00,+0.0E+00
+1.46873080000E+00,+2.00170851402E+00,+0.0E+00
+1.46873087813E+00,+1.95648238384E+00,+0.0E+00
+1.46873095625E+00,+1.91125625365E+00,+0.0E+00
+1.46873103438E+00,+1.86603012347E+00,+0.0E+00
+1.46873111250E+00,+1.82080399329E+00,+0.0E+00
+1.46873119063E+00,+1.77557786311E+00,+0.0E+00
+1.46873126875E+00,+1.72974871745E+00,+0.0E+00
+1.46873134688E+00,+1.68261303995E+00,+0.0E+00
+1.46873142500E+00,+1.63738690977E+00,+0.0E+00
+1.46873150313E+00,+1.59216077959E+00,+0.0E+00
+1.46873158125E+00,+1.54693464940E+00,+0.0E+00
+1.46873165938E+00,+1.50170851922E+00,+0.0E+00
+1.46873173750E+00,+1.45648238904E+00,+0.0E+00
+1.46873181563E+00,+1.41125625885E+00,+0.0E+00
+1.46873189375E+00,+1.36482409770E+00,+0.0E+00
+1.46873197188E+00,+1.34231155420E+00,-603.01548E-06
+1.46873205000E+00,+1.41005024863E+00,-3.11557827E-03
+1.46873212813E+00,+1.48542713226E+00,-5.02512557E-03
+1.46873220625E+00,+1.56080401590E+00,-5.62814106E-03
+1.46873228438E+00,+1.63618089954E+00,-8.14070385E-03
+1.46873236250E+00,+1.71155778318E+00,-10.05025115E-03
+1.46873244063E+00,+1.78693466682E+00,-10.65326664E-03
+1.46873251875E+00,+1.86231155046E+00,-12.56281394E-03
+1.46873259688E+00,+1.93768843410E+00,-13.16582943E-03
+1.46873267500E+00,+2.01306531774E+00,-15.67839221E-03
+1.46873275313E+00,+2.08844220137E+00,-17.58793951E-03
+1.46873283125E+00,+2.16381908501E+00,-18.19095500E-03
+1.46873290938E+00,+2.23919596865E+00,-20.70351779E-03
+1.46873298750E+00,+2.31457285229E+00,-22.61306508E-03
+1.46873306563E+00,+2.38994973593E+00,-23.21608058E-03
+1.46873314375E+00,+2.46532661957E+00,-25.12562787E-03
+1.46873322188E+00,+2.54070350321E+00,-25.72864337E-03
+1.46873330000E+00,+2.61608038685E+00,-28.24120616E-03
+1.46873337813E+00,+2.69145727048E+00,-30.15075345E-03
+1.46873345625E+00,+2.76683415412E+00,-30.75376894E-03
+1.46873353438E+00,+2.84221103776E+00,-33.26633173E-03
+1.46873361250E+00,+2.91758792140E+00,-35.17587902E-03
+1.46873369063E+00,+2.99296480504E+00,-35.77889452E-03
+1.46873376875E+00,+3.06834168868E+00,-37.68844181E-03
+1.46873384688E+00,+3.14371857232E+00,-38.29145731E-03
+1.46873392500E+00,+3.21427133193E+00,-40.20100459E-03
+1.46873400313E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873408125E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873415938E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873423750E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873431563E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873439375E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873447188E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873455000E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873462813E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873470625E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873478438E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873486250E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873494063E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873501875E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873509688E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873517500E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873525313E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873533125E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873540938E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873548750E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873556563E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873564375E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873572188E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873580000E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873587813E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873595625E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873603438E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873611250E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873619063E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873626875E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873634688E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873642500E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873650313E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873658125E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873665938E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873673750E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873681563E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873689375E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873697188E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873705000E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873712813E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873720625E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873728438E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873736250E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873744063E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873751875E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873759688E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873767500E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873775313E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873783125E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873790938E+00,+3.25628137216E+00,-40.20100459E-03
+1.46873798750E+00,+3.25447232552E+00,-40.20100459E-03
+1.46873806563E+00,+3.24814066825E+00,-40.20100459E-03
+1.46873814375E+00,+3.24502508992E+00,-40.20100459E-03
+1.46873822188E+00,+3.23999996434E+00,-40.20100459E-03
+1.46873830000E+00,+3.23497483877E+00,-40.20100459E-03
+1.46873837813E+00,+3.22994971319E+00,-40.20100459E-03
+1.46873845625E+00,+3.22492458761E+00,-40.20100459E-03
+1.46873853438E+00,+3.21989946204E+00,-40.20100459E-03
+1.46873861250E+00,+3.21487433646E+00,-40.20100459E-03
+1.46873869063E+00,+3.21045222644E+00,-40.20100459E-03
+1.46873876875E+00,+3.20733664810E+00,-40.20100459E-03
+1.46873884688E+00,+3.20231152252E+00,-40.20100459E-03
+1.46873892500E+00,+3.19728639695E+00,-40.20100459E-03
+1.46873900313E+00,+3.19226127137E+00,-40.20100459E-03
+1.46873908125E+00,+3.18723614579E+00,-40.20100459E-03
+1.46873915938E+00,+3.18221102022E+00,-40.20100459E-03
+1.46873923750E+00,+3.17718589464E+00,-40.20100459E-03
+1.46873931563E+00,+3.17276378462E+00,-40.20100459E-03
+1.46873939375E+00,+3.16964820628E+00,-40.20100459E-03
+1.46873947188E+00,+3.16462308070E+00,-40.20100459E-03
+1.46873955000E+00,+3.15959795513E+00,-40.20100459E-03
+1.46873962813E+00,+3.15457282955E+00,-40.20100459E-03
+1.46873970625E+00,+3.14954770397E+00,-40.20100459E-03
+1.46873978438E+00,+3.14452257840E+00,-40.20100459E-03
+1.46873986250E+00,+3.13949745282E+00,-40.20100459E-03
+1.46873994063E+00,+3.13567835838E+00,-40.20100459E-03
+1.46874001875E+00,+3.12723614045E+00,-40.20100459E-03
+1.46874009688E+00,+3.09567835482E+00,-40.20100459E-03
+1.46874017500E+00,+3.07497483695E+00,-40.20100459E-03
+1.46874025313E+00,+3.05236177186E+00,-40.20100459E-03
+1.46874033125E+00,+3.02974870677E+00,-40.20100459E-03
+1.46874040938E+00,+3.00773865725E+00,-40.20100459E-03
+1.46874048750E+00,+2.98703513937E+00,-40.20100459E-03
+1.46874056563E+00,+2.96442207428E+00,-40.20100459E-03
+1.46874064375E+00,+2.94180900919E+00,-40.20100459E-03
+1.46874072188E+00,+2.91919594410E+00,-40.20100459E-03
